Time,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness,RelativeBitingRate,TrueParasiteDensity,TrueGametocyteDensity,HasClinicalSymptoms
50,9,Immigrating,370,1014.44,M,0,0,1,0,0,F
50,20,Immigrating,217,1188.13,F,0,0,1,0,0,F
50,13,Immigrating,66,8118.4,M,0,0,1,0,0,F
50,17,Immigrating,139,968.892,F,0,0,1,0,0,F
50,18,Immigrating,193,1568.59,M,0,0,1,0,0,F
50,12,Immigrating,12,5423.88,M,1,0,1,0,0,F
50,6,Immigrating,273,1807.79,M,1,0.959175,1,0.0666456,199.832,F
50,15,Immigrating,13,4994.76,M,0,0,1,0,0,F
50,8,Immigrating,165,1913.75,F,1,0,1,0,0,F
50,13,Immigrating,72,16110.6,F,0,0,1,0,0,F
50,18,Immigrating,124,1643.67,F,0,0,1,0,0,F
50,4,Immigrating,5,13859.7,M,0,0,1,0,0,F
50,6,Immigrating,59,16743.3,F,1,0.980259,1,0.104945,245.337,F
50,11,Immigrating,129,12718.2,F,0,0,1,0,0,F
51,23,Emigrating,102,24537.7,F,0,0,1,0,0,F
51,20,Emigrating,217,1189.13,F,0,0,1,0,0,F
51,19,Emigrating,20,7786.48,F,0,0,1,0,0,F
51,17,Emigrating,70,8096.25,F,1,0,1,0.015,0,F
51,15,Emigrating,120,4190.25,F,1,0,1,0,0,F
51,15,Emigrating,13,4995.76,M,0,0,1,0,0,F
51,13,Emigrating,222,4276.95,F,0,0,1,0,0,F
51,13,Emigrating,72,16111.6,F,0,0,1,0,0,F
51,13,Emigrating,35,6396.93,F,0,0,1,0,0,F
51,12,Emigrating,39,15799.4,F,0,0,1,0,0,F
51,12,Emigrating,12,5424.88,M,1,0,1,0,0,F
51,11,Emigrating,46,12736.2,F,0,0,1,0,0,F
51,11,Emigrating,129,12719.2,F,0,0,1,0,0,F
51,10,Emigrating,219,2755.62,F,0,0,1,0,0,F
51,9,Emigrating,370,1015.44,M,0,0,1,0,0,F
51,6,Emigrating,215,1757.42,F,0,0,1,0,0,F
51,6,Emigrating,273,1808.79,M,1,0.912204,1,0.00946374,152.002,F
51,3,Emigrating,42,22042.2,F,0,0,1,0,0,F
51,15,Immigrating,42,22042.2,F,0,0,1,0,0,F
51,12,Immigrating,273,1808.79,M,1,0.912204,1,0.00946374,152.002,F
51,1,Immigrating,215,1757.42,F,0,0,1,0,0,F
51,5,Immigrating,370,1015.44,M,0,0,1,0,0,F
51,23,Immigrating,219,2755.62,F,0,0,1,0,0,F
51,24,Immigrating,129,12719.2,F,0,0,1,0,0,F
51,19,Immigrating,46,12736.2,F,0,0,1,0,0,F
51,11,Immigrating,12,5424.88,M,1,0,1,0,0,F
51,18,Immigrating,39,15799.4,F,0,0,1,0,0,F
51,8,Immigrating,35,6396.93,F,0,0,1,0,0,F
51,19,Immigrating,72,16111.6,F,0,0,1,0,0,F
51,12,Immigrating,222,4276.95,F,0,0,1,0,0,F
51,12,Immigrating,13,4995.76,M,0,0,1,0,0,F
51,5,Immigrating,120,4190.25,F,1,0,1,0,0,F
51,11,Immigrating,70,8096.25,F,1,0,1,0.015,0,F
51,11,Immigrating,20,7786.48,F,0,0,1,0,0,F
51,8,Immigrating,217,1189.13,F,0,0,1,0,0,F
51,6,Immigrating,102,24537.7,F,0,0,1,0,0,F
52,23,Emigrating,219,2756.62,F,0,0,1,0,0,F
52,18,Emigrating,227,5227.26,M,0,0,1,0,0,F
52,18,Emigrating,193,1570.59,M,0,0,1,0,0,F
52,18,Emigrating,124,1645.67,F,1,0,1,0,0,F
52,17,Emigrating,139,970.892,F,0,0,1,0,0,F
52,13,Emigrating,196,10040.5,M,0,0,1,0,0,F
52,12,Emigrating,91,10391.5,F,0,0,1,0,0,F
52,12,Emigrating,143,18049.4,M,0,0,1,0,0,F
52,12,Emigrating,222,4277.95,F,0,0,1,0,0,F
52,11,Emigrating,70,8097.25,F,1,0,1,0.015,0,F
52,11,Emigrating,20,7787.48,F,0,0,1,0,0,F
52,6,Emigrating,102,24538.7,F,0,0,1,0,0,F
52,5,Emigrating,292,3145.61,M,0,0,1,0,0,F
52,5,Emigrating,120,4191.25,F,1,0,1,0.00972873,0,F
52,15,Immigrating,120,4191.25,F,1,0,1,0.00972873,0,F
52,10,Immigrating,292,3145.61,M,0,0,1,0,0,F
52,23,Immigrating,102,24538.7,F,0,0,1,0,0,F
52,19,Immigrating,20,7787.48,F,0,0,1,0,0,F
52,17,Immigrating,70,8097.25,F,1,0,1,0.015,0,F
52,13,Immigrating,222,4277.95,F,0,0,1,0,0,F
52,11,Immigrating,143,18049.4,M,0,0,1,0,0,F
52,20,Immigrating,91,10391.5,F,0,0,1,0,0,F
52,4,Immigrating,196,10040.5,M,0,0,1,0,0,F
52,8,Immigrating,139,970.892,F,0,0,1,0,0,F
52,19,Immigrating,124,1645.67,F,1,0,1,0,0,F
52,10,Immigrating,193,1570.59,M,0,0,1,0,0,F
52,19,Immigrating,227,5227.26,M,0,0,1,0,0,F
52,10,Immigrating,219,2756.62,F,0,0,1,0,0,F
53,24,Emigrating,129,12721.2,F,0,0,1,0,0,F
53,20,Emigrating,99,11378,M,0,0,1,0,0,F
53,20,Emigrating,47,3744.1,F,1,0.780478,1,0.00351673,94.7463,F
53,18,Emigrating,39,15801.4,F,0,0,1,0,0,F
53,15,Emigrating,120,4192.25,F,1,0,1,0.00972679,0,F
53,11,Emigrating,143,18050.4,M,0,0,1,0,0,F
53,10,Emigrating,292,3146.61,M,0,0,1,0,0,F
53,4,Emigrating,10,22298.8,F,0,0,1,0,0,F
53,9,Immigrating,10,22298.8,F,0,0,1,0,0,F
53,5,Immigrating,292,3146.61,M,0,0,1,0,0,F
53,12,Immigrating,143,18050.4,M,0,0,1,0,0,F
53,4,Immigrating,120,4192.25,F,1,0,1,0.00972679,0,F
53,12,Immigrating,39,15801.4,F,0,0,1,0,0,F
53,11,Immigrating,47,3744.1,F,1,0.780478,1,0.00351673,94.7463,F
53,19,Immigrating,99,11378,M,0,0,1,0,0,F
53,11,Immigrating,129,12721.2,F,0,0,1,0,0,F
54,19,Emigrating,228,3827.71,M,1,0,1,0,0,F
54,19,Emigrating,99,11379,M,0,0,1,0,0,F
54,19,Emigrating,227,5229.26,M,0,0,1,0,0,F
54,11,Emigrating,246,2304.22,F,0,0,1,0,0,F
54,6,Emigrating,85,5076.75,M,0,0,1,0,0,F
54,4,Emigrating,120,4193.25,F,1,0,1,0.1545,0,F
54,2,Emigrating,3,28147,M,1,0.748622,1,0.0114142,86.2989,F
54,3,Immigrating,3,28147,M,1,0.748622,1,0.0114142,86.2989,F
54,15,Immigrating,120,4193.25,F,1,0,1,0.1545,0,F
54,12,Immigrating,85,5076.75,M,0,0,1,0,0,F
54,17,Immigrating,246,2304.22,F,0,0,1,0,0,F
54,18,Immigrating,227,5229.26,M,0,0,1,0,0,F
54,20,Immigrating,99,11379,M,0,0,1,0,0,F
54,9,Immigrating,228,3827.71,M,1,0,1,0,0,F
55,20,Emigrating,21,24931.5,F,0,0,1,0,0,F
55,20,Emigrating,91,10394.5,F,1,0,1,0,0,F
55,19,Emigrating,254,1121.99,M,0,0,1,0,0,F
55,18,Emigrating,19,6786.77,F,1,0,1,0,0,F
55,17,Emigrating,246,2305.22,F,0,0,1,0,0,F
55,12,Emigrating,221,737.48,F,1,0,1,15.5196,0,F
55,12,Emigrating,85,5077.75,M,0,0,1,0,0,F
55,11,Emigrating,129,12723.2,F,0,0,1,0,0,F
55,10,Emigrating,141,8161.78,M,0,0,1,0,0,F
55,10,Emigrating,219,2759.62,F,0,0,1,0,0,F
55,9,Emigrating,228,3828.71,M,1,0,1,0,0,F
55,8,Emigrating,165,1918.75,F,1,0,1,0,0,F
55,4,Emigrating,196,10043.5,M,0,0,1,0,0,F
55,3,Emigrating,3,28148,M,1,0.64943,1,0.0016144,65.5118,F
55,2,Emigrating,133,355.132,M,1,0.456803,1,0.000546656,38.1111,F
55,10,Immigrating,133,355.132,M,1,0.456803,1,0.000546656,38.1111,F
55,2,Immigrating,3,28148,M,1,0.64943,1,0.0016144,65.5118,F
55,13,Immigrating,196,10043.5,M,0,0,1,0,0,F
55,6,Immigrating,165,1918.75,F,1,0,1,0,0,F
55,19,Immigrating,228,3828.71,M,1,0,1,0,0,F
55,3,Immigrating,219,2759.62,F,0,0,1,0,0,F
55,2,Immigrating,141,8161.78,M,0,0,1,0,0,F
55,24,Immigrating,129,12723.2,F,0,0,1,0,0,F
55,6,Immigrating,85,5077.75,M,0,0,1,0,0,F
55,20,Immigrating,221,737.48,F,1,0,1,15.5196,0,F
55,11,Immigrating,246,2305.22,F,0,0,1,0,0,F
55,24,Immigrating,19,6786.77,F,1,0,1,0,0,F
55,12,Immigrating,254,1121.99,M,0,0,1,0,0,F
55,12,Immigrating,91,10394.5,F,1,0,1,0,0,F
55,4,Immigrating,21,24931.5,F,0,0,1,0,0,F
56,25,Emigrating,26,12695,M,1,0,1,0.110353,0,F
56,24,Emigrating,19,6787.77,F,1,0,1,0,0,F
56,23,Emigrating,102,24542.7,F,1,0,1,0,0,F
56,20,Emigrating,73,5382.94,M,1,0,1,0,0,F
56,19,Emigrating,202,1500.39,M,1,0.42244,1,0.0017468,34.2905,F
56,15,Emigrating,94,3215.78,M,1,0,1,2.98885,0,F
56,13,Emigrating,40,15571.2,M,1,0,1,0,0,F
56,12,Emigrating,39,15804.4,F,0,0,1,0,0,F
56,12,Emigrating,91,10395.5,F,1,0,1,0,0,F
56,11,Emigrating,47,3747.1,F,1,0.483646,1,0.00236667,41.297,F
56,9,Emigrating,166,2247.85,F,0,0,1,0,0,F
56,4,Emigrating,83,2017.66,F,1,0,1,0.273248,0,F
56,2,Emigrating,141,8162.78,M,1,0,1,0,0,F
56,10,Immigrating,141,8162.78,M,1,0,1,0,0,F
56,5,Immigrating,83,2017.66,F,1,0,1,0.273248,0,F
56,12,Immigrating,166,2247.85,F,0,0,1,0,0,F
56,20,Immigrating,47,3747.1,F,1,0.483646,1,0.00236667,41.297,F
56,24,Immigrating,91,10395.5,F,1,0,1,0,0,F
56,11,Immigrating,39,15804.4,F,0,0,1,0,0,F
56,23,Immigrating,40,15571.2,M,1,0,1,0,0,F
56,10,Immigrating,94,3215.78,M,1,0,1,2.98885,0,F
56,5,Immigrating,202,1500.39,M,1,0.42244,1,0.0017468,34.2905,F
56,24,Immigrating,73,5382.94,M,1,0,1,0,0,F
56,19,Immigrating,102,24542.7,F,1,0,1,0,0,F
56,18,Immigrating,19,6787.77,F,1,0,1,0,0,F
56,11,Immigrating,26,12695,M,1,0,1,0.110353,0,F
57,24,Emigrating,207,1633.68,M,1,0,1,0,0,F
57,24,Emigrating,73,5383.94,M,1,0,1,0,0,F
57,20,Emigrating,221,739.48,F,1,0,1,241.095,0,F
57,19,Emigrating,102,24543.7,F,1,0,1,0,0,F
57,12,Emigrating,254,1123.99,M,0,0,1,0,0,F
57,12,Emigrating,166,2248.85,F,0,0,1,0,0,F
57,11,Emigrating,168,430.122,F,0,0,1,0,0,F
57,11,Emigrating,26,12696,M,1,0,1,0.333737,0,F
57,11,Emigrating,39,15805.4,F,0,0,1,0,0,F
57,11,Emigrating,220,5475.02,M,0,0,1,0,0,F
57,9,Emigrating,62,3126.78,M,0,0,1,0,0,F
57,8,Emigrating,61,24224.7,M,1,0,1,0,0,F
57,6,Emigrating,165,1920.75,F,1,0,1,0.0178144,0,F
57,5,Emigrating,83,2018.66,F,1,0,1,4.25154,0,F
57,5,Emigrating,202,1501.39,M,1,0.340419,1,0.000239212,25.9956,F
57,3,Emigrating,219,2761.62,F,0,0,1,0,0,F
57,2,Emigrating,81,4843.85,F,1,0,1,0,0,F
57,2,Emigrating,211,574.715,F,0,0,1,0,0,F
57,1,Emigrating,215,1763.42,F,1,0,1,0,0,F
57,6,Immigrating,215,1763.42,F,1,0,1,0,0,F
57,8,Immigrating,211,574.715,F,0,0,1,0,0,F
57,3,Immigrating,81,4843.85,F,1,0,1,0,0,F
57,10,Immigrating,219,2761.62,F,0,0,1,0,0,F
57,19,Immigrating,202,1501.39,M,1,0.340419,1,0.000239212,25.9956,F
57,4,Immigrating,83,2018.66,F,1,0,1,4.25154,0,F
57,8,Immigrating,165,1920.75,F,1,0,1,0.0178144,0,F
57,23,Immigrating,61,24224.7,M,1,0,1,0,0,F
57,8,Immigrating,62,3126.78,M,0,0,1,0,0,F
57,1,Immigrating,220,5475.02,M,0,0,1,0,0,F
57,12,Immigrating,39,15805.4,F,0,0,1,0,0,F
57,25,Immigrating,26,12696,M,1,0,1,0.333737,0,F
57,17,Immigrating,168,430.122,F,0,0,1,0,0,F
57,9,Immigrating,166,2248.85,F,0,0,1,0,0,F
57,19,Immigrating,254,1123.99,M,0,0,1,0,0,F
57,23,Immigrating,102,24543.7,F,1,0,1,0,0,F
57,12,Immigrating,221,739.48,F,1,0,1,241.095,0,F
57,20,Immigrating,73,5383.94,M,1,0,1,0,0,F
57,4,Immigrating,207,1633.68,M,1,0,1,0,0,F
58,23,Emigrating,128,1604,F,1,0,1,0,0,F
58,18,Emigrating,149,9017.75,F,0,0,1,0,0,F
58,17,Emigrating,168,431.122,F,1,0,1,0,0,F
58,15,Emigrating,68,194.59,M,1,0,1,277.917,0,F
58,13,Emigrating,222,4283.95,F,1,0,1,0,0,F
58,12,NewClinicalCase,221,740.48,F,1,0,1,3747.65,0,T
58,10,Emigrating,133,358.132,M,1,0.23306,1,0.0419664,16.5706,F
58,8,Emigrating,113,3315.94,M,0,0,1,0,0,F
58,8,Emigrating,62,3127.78,M,0,0,1,0,0,F
58,8,Emigrating,211,575.715,F,0,0,1,0,0,F
58,4,Emigrating,21,24934.5,F,0,0,1,0,0,F
58,3,Emigrating,81,4844.85,F,1,0,1,0,0,F
58,2,NewClinicalCase,29,5707.6,M,1,0,1,447.821,0,T
58,1,Emigrating,220,5476.02,M,0,0,1,0,0,F
58,11,Immigrating,220,5476.02,M,0,0,1,0,0,F
58,2,Immigrating,81,4844.85,F,1,0,1,0,0,F
58,20,Immigrating,21,24934.5,F,0,0,1,0,0,F
58,2,Immigrating,211,575.715,F,0,0,1,0,0,F
58,9,Immigrating,62,3127.78,M,0,0,1,0,0,F
58,10,Immigrating,113,3315.94,M,0,0,1,0,0,F
58,2,Immigrating,133,358.132,M,1,0.23306,1,0.0419664,16.5706,F
58,10,Immigrating,222,4283.95,F,1,0,1,0,0,F
58,8,Immigrating,68,194.59,M,1,0,1,277.917,0,F
58,11,Immigrating,168,431.122,F,1,0,1,0,0,F
58,15,Immigrating,149,9017.75,F,0,0,1,0,0,F
58,15,Immigrating,128,1604,F,1,0,1,0,0,F
59,24,NewClinicalCase,259,1048.17,F,1,0,1,1565.66,0,T
59,24,Emigrating,91,10398.5,F,1,0,1,0,0,F
59,23,NewClinicalCase,50,1555.21,F,1,0,1,3156.69,0,T
59,23,Emigrating,50,1555.21,F,1,0,1,3156.69,0,F
59,23,Emigrating,61,24226.7,M,1,0,1,0,0,F
59,23,Emigrating,40,15574.2,M,1,0,1,0.018,0,F
59,17,NewClinicalCase,44,15780.8,M,1,0,1,743.583,0,T
59,17,NewClinicalCase,96,2707.58,F,1,0,1,501.737,0,T
59,17,Emigrating,18,2423.31,F,1,0,1,19.0789,0,F
59,15,Emigrating,128,1605,F,1,0,1,0,0,F
59,12,NewClinicalCase,65,2908.44,M,1,0,1,392.088,0,T
59,12,Emigrating,273,1816.79,M,1,0.220646,1,9.0378,16.5912,F
59,12,Emigrating,65,2908.44,M,1,0,1,392.061,0,F
59,11,Emigrating,38,5276.02,F,0,0,1,0,0,F
59,10,Emigrating,167,1092.71,F,0,0,1,0,0,F
59,10,Emigrating,222,4284.95,F,1,0,1,0,0,F
59,10,Emigrating,113,3316.94,M,0,0,1,0,0,F
59,9,Emigrating,88,10893.1,M,1,0,1,57.8231,0,F
59,8,Emigrating,243,2680.96,F,1,0,1,0.221367,0,F
59,8,Emigrating,68,195.59,M,1,0,1,277.641,0,F
59,8,Emigrating,35,6404.93,F,1,0,1,0,0,F
59,4,Emigrating,207,1635.68,M,1,0,1,0,0,F
59,2,Emigrating,29,5708.6,M,1,0,1,6971.13,0,F
59,4,Immigrating,29,5708.6,M,1,0,1,6971.13,0,F
59,24,Immigrating,207,1635.68,M,1,0,1,0,0,F
59,4,Immigrating,35,6404.93,F,1,0,1,0,0,F
59,15,Immigrating,68,195.59,M,1,0,1,277.641,0,F
59,4,Immigrating,243,2680.96,F,1,0,1,0.221367,0,F
59,18,Immigrating,88,10893.1,M,1,0,1,57.8231,0,F
59,8,Immigrating,113,3316.94,M,0,0,1,0,0,F
59,13,Immigrating,222,4284.95,F,1,0,1,0,0,F
59,8,Immigrating,167,1092.71,F,0,0,1,0,0,F
59,4,Immigrating,38,5276.02,F,0,0,1,0,0,F
59,1,Immigrating,65,2908.44,M,1,0,1,392.061,0,F
59,15,Immigrating,273,1816.79,M,1,0.220646,1,9.0378,16.5912,F
59,23,Immigrating,128,1605,F,1,0,1,0,0,F
59,23,Immigrating,18,2423.31,F,1,0,1,19.0789,0,F
59,13,Immigrating,40,15574.2,M,1,0,1,0.018,0,F
59,8,Immigrating,61,24226.7,M,1,0,1,0,0,F
59,20,Immigrating,50,1555.21,F,1,0,1,3156.69,0,F
59,12,Immigrating,91,10398.5,F,1,0,1,0,0,F
60,24,NewClinicalCase,155,3649.66,M,1,0,1,981.238,0,T
60,23,NewClinicalCase,310,5462.78,M,1,0,1,930.468,0,T
60,23,Emigrating,18,2424.31,F,1,0,1,157.981,0,F
60,20,Emigrating,73,5386.94,M,1,0,1,0.2495,0,F
60,20,Emigrating,50,1556.21,F,1,0,1,2858.02,0,F
60,20,Emigrating,21,24936.5,F,0,0,1,0,0,F
60,18,NewClinicalCase,123,7276.93,F,1,0,1,361.198,0,T
60,18,Emigrating,88,10894.1,M,1,0,1,57.8231,0,F
60,17,NewClinicalCase,70,8105.25,F,1,0,1,958.384,0,T
60,15,NewClinicalCase,68,196.59,M,1,0,1,4309.48,0,T
60,15,Emigrating,149,9019.75,F,1,0,1,0,0,F
60,15,Emigrating,273,1817.79,M,1,0.158284,1,139.728,12.5735,F
60,11,Emigrating,246,2310.22,F,1,0,1,0,0,F
60,10,Emigrating,94,3219.78,M,1,0,1,723.639,0,F
60,9,Emigrating,192,1593.2,F,0,0,1,0,0,F
60,4,Emigrating,29,5709.6,M,1,0,1,5707.36,0,F
60,4,Emigrating,38,5277.02,F,0,0,1,0,0,F
60,4,Emigrating,243,2681.96,F,1,0,1,0.221304,0,F
60,4,Emigrating,35,6405.93,F,1,0,1,0,0,F
60,2,Emigrating,237,1575,F,0,0,1,0,0,F
60,1,Emigrating,65,2909.44,M,1,0,1,6101.56,0,F
60,12,Immigrating,65,2909.44,M,1,0,1,6101.56,0,F
60,20,Immigrating,237,1575,F,0,0,1,0,0,F
60,8,Immigrating,35,6405.93,F,1,0,1,0,0,F
60,8,Immigrating,243,2681.96,F,1,0,1,0.221304,0,F
60,11,Immigrating,38,5277.02,F,0,0,1,0,0,F
60,2,Immigrating,29,5709.6,M,1,0,1,5707.36,0,F
60,20,Immigrating,192,1593.2,F,0,0,1,0,0,F
60,15,Immigrating,94,3219.78,M,1,0,1,723.639,0,F
60,17,Immigrating,246,2310.22,F,1,0,1,0,0,F
60,12,Immigrating,273,1817.79,M,1,0.158284,1,139.728,12.5735,F
60,18,Immigrating,149,9019.75,F,1,0,1,0,0,F
60,9,Immigrating,88,10894.1,M,1,0,1,57.8231,0,F
60,10,Immigrating,21,24936.5,F,0,0,1,0,0,F
60,23,Immigrating,50,1556.21,F,1,0,1,2858.02,0,F
60,24,Immigrating,73,5386.94,M,1,0,1,0.2495,0,F
60,17,Immigrating,18,2424.31,F,1,0,1,157.981,0,F
61,24,NewClinicalCase,77,14127.9,M,1,0,1,540.431,0,T
61,24,NewClinicalCase,25,626.171,M,1,0,1,2021.31,0,T
61,24,NewClinicalCase,103,2442.14,F,1,0.0252427,1,1051.07,9.23572,T
61,24,Emigrating,259,1050.17,F,1,0,1,20445,0,F
61,24,Emigrating,73,5387.94,M,1,0,1,0.24946,0,F
61,23,NewClinicalCase,232,28993.6,F,1,0,1,2805.24,0,T
61,23,Emigrating,232,28993.6,F,1,0,1,2805.24,0,F
61,23,Emigrating,102,24547.7,F,1,0,1,0,0,F
61,23,Emigrating,206,5748.03,F,1,0,1,0.117884,0,F
61,20,Emigrating,237,1576,F,0,0,1,0,0,F
61,20,Emigrating,192,1594.2,F,0,0,1,0,0,F
61,15,NewClinicalCase,120,4200.25,F,1,0,1,582.337,0,T
61,15,NewClinicalCase,94,3220.78,M,1,0,1,723.595,0,T
61,13,Emigrating,92,797.527,F,0,0,1,0,0,F
61,11,Emigrating,142,1611.87,M,1,0,1,115.928,0,F
61,10,Emigrating,21,24937.5,F,0,0,1,0,0,F
61,9,Emigrating,88,10895.1,M,1,0,1,900.562,0,F
61,8,Emigrating,165,1924.75,F,1,0,1,4.40582,0,F
61,8,Emigrating,167,1094.71,F,0,0,1,0,0,F
61,4,NewClinicalCase,31,372.424,F,1,0,1,3678.39,0,T
61,2,NewClinicalCase,55,30162.9,F,1,0,1,720.687,0,T
61,10,Immigrating,167,1094.71,F,0,0,1,0,0,F
61,1,Immigrating,165,1924.75,F,1,0,1,4.40582,0,F
61,24,Immigrating,88,10895.1,M,1,0,1,900.562,0,F
61,20,Immigrating,21,24937.5,F,0,0,1,0,0,F
61,6,Immigrating,142,1611.87,M,1,0,1,115.928,0,F
61,17,Immigrating,92,797.527,F,0,0,1,0,0,F
61,9,Immigrating,192,1594.2,F,0,0,1,0,0,F
61,2,Immigrating,237,1576,F,0,0,1,0,0,F
61,1,Immigrating,206,5748.03,F,1,0,1,0.117884,0,F
61,1,Immigrating,102,24547.7,F,1,0,1,0,0,F
61,12,Immigrating,232,28993.6,F,1,0,1,2805.24,0,F
61,20,Immigrating,73,5387.94,M,1,0,1,0.24946,0,F
61,9,Immigrating,259,1050.17,F,1,0,1,20445,0,F
62,24,NewClinicalCase,88,10896.1,M,1,0,1,900.562,0,T
62,24,Emigrating,88,10896.1,M,1,0,1,887.864,0,F
62,23,NewClinicalCase,258,2203.03,M,1,0.0315624,1,471.822,7.28588,T
62,23,Emigrating,180,11807.2,F,1,0,1,5.94031,0,F
62,20,NewClinicalCase,229,322.182,F,1,0,1,5115.33,0,T
62,20,Emigrating,151,3474.25,F,0,0,1,0,0,F
62,19,Emigrating,254,1128.99,M,0,0,1,0,0,F
62,18,Emigrating,201,3954.25,M,0,0,1,0,0,F
62,17,NewClinicalCase,18,2426.31,F,1,0,1,2457.53,0,T
62,17,Emigrating,246,2312.22,F,1,0,1,0,0,F
62,17,Emigrating,92,798.527,F,0,0,1,0,0,F
62,12,NewClinicalCase,273,1819.79,M,1,0.0344323,1,2159.69,7.22304,T
62,12,Emigrating,232,28994.6,F,1,0,1,2559.04,0,F
62,9,Emigrating,140,952.263,M,0,0,1,0,0,F
62,6,NewClinicalCase,142,1612.87,M,1,0,1,1803.35,0,T
62,6,Emigrating,137,3252.83,M,1,0.123553,1,0.0240112,8.2414,F
62,6,Emigrating,142,1612.87,M,1,0,1,1803.35,0,F
62,6,Emigrating,59,16755.3,F,1,0.133061,1,0.0001312,8.92416,F
62,4,NewClinicalCase,83,2023.66,F,1,0,1,1028.57,0,T
62,3,NewClinicalCase,4,22191.9,M,1,0,1,544.048,0,T
62,2,Emigrating,185,3416.42,M,0,0,1,0,0,F
62,2,Emigrating,159,3450.63,M,1,0,1,65.9671,0,F
62,1,Emigrating,102,24548.7,F,1,0,1,0.009,0,F
62,23,Immigrating,102,24548.7,F,1,0,1,0.009,0,F
62,11,Immigrating,159,3450.63,M,1,0,1,65.9671,0,F
62,3,Immigrating,185,3416.42,M,0,0,1,0,0,F
62,24,Immigrating,59,16755.3,F,1,0.133061,1,0.0001312,8.92416,F
62,11,Immigrating,142,1612.87,M,1,0,1,1803.35,0,F
62,11,Immigrating,137,3252.83,M,1,0.123553,1,0.0240112,8.2414,F
62,3,Immigrating,140,952.263,M,0,0,1,0,0,F
62,23,Immigrating,232,28994.6,F,1,0,1,2559.04,0,F
62,13,Immigrating,92,798.527,F,0,0,1,0,0,F
62,11,Immigrating,246,2312.22,F,1,0,1,0,0,F
62,2,Immigrating,201,3954.25,M,0,0,1,0,0,F
62,2,Immigrating,254,1128.99,M,0,0,1,0,0,F
62,19,Immigrating,151,3474.25,F,0,0,1,0,0,F
62,19,Immigrating,180,11807.2,F,1,0,1,5.94031,0,F
62,9,Immigrating,88,10896.1,M,1,0,1,887.864,0,F
63,25,NewClinicalCase,26,12702,M,1,0,1,421.049,0,T
63,24,Emigrating,59,16756.3,F,1,0.102612,1,1.84e-05,6.76648,F
63,23,NewClinicalCase,76,1983.58,F,1,0,1,1043.11,0,T
63,23,Emigrating,336,2490.62,F,1,0,1,0.117058,0,F
63,20,NewClinicalCase,203,7252.54,M,1,0,1,543.112,0,T
63,19,NewClinicalCase,98,378.56,M,1,0,1,402.175,0,T
63,19,Emigrating,72,16123.6,F,1,0,1,0.14303,0,F
63,15,Emigrating,16,47695.2,M,1,0,1,0.006,0,F
63,13,NewClinicalCase,170,3403.56,M,1,0,1,1735.95,0,T
63,13,NewClinicalCase,118,1437.41,F,1,0,1,1300.41,0,T
63,12,Emigrating,143,18060.4,M,0,0,1,0,0,F
63,12,Emigrating,247,13326.7,F,1,0.108168,1,1.48e-05,7.1546,F
63,11,NewClinicalCase,12,5436.88,M,1,0,1,700.789,0,T
63,11,Emigrating,159,3451.63,M,1,0,1,1026.73,0,F
63,10,NewClinicalCase,37,75.5156,M,1,0,1,1628.56,0,T
63,9,Emigrating,259,1052.17,F,1,0,1,83465.2,0,F
63,6,NewClinicalCase,111,5764.48,F,1,0,1,3455.76,0,T
63,6,Emigrating,163,2907.74,M,1,0,1,0.103935,0,F
63,4,NewClinicalCase,109,4108.87,F,1,0,1,593.287,0,T
63,3,Emigrating,185,3417.42,M,0,0,1,0,0,F
63,2,Emigrating,201,3955.25,M,0,0,1,0,0,F
63,1,Emigrating,165,1926.75,F,1,0,1,68.5231,0,F
63,1,Emigrating,206,5750.03,F,1,0,1,1.83493,0,F
63,23,Immigrating,206,5750.03,F,1,0,1,1.83493,0,F
63,8,Immigrating,165,1926.75,F,1,0,1,68.5231,0,F
63,18,Immigrating,201,3955.25,M,0,0,1,0,0,F
63,2,Immigrating,185,3417.42,M,0,0,1,0,0,F
63,17,Immigrating,163,2907.74,M,1,0,1,0.103935,0,F
63,24,Immigrating,259,1052.17,F,1,0,1,83465.2,0,F
63,2,Immigrating,159,3451.63,M,1,0,1,1026.73,0,F
63,18,Immigrating,247,13326.7,F,1,0.108168,1,1.48e-05,7.1546,F
63,24,Immigrating,143,18060.4,M,0,0,1,0,0,F
63,19,Immigrating,16,47695.2,M,1,0,1,0.006,0,F
63,2,Immigrating,72,16123.6,F,1,0,1,0.14303,0,F
63,19,Immigrating,336,2490.62,F,1,0,1,0.117058,0,F
63,6,Immigrating,59,16756.3,F,1,0.102612,1,1.84e-05,6.76648,F
64,24,Emigrating,143,18061.4,M,0,0,1,0,0,F
64,19,Emigrating,180,11809.2,F,1,0,1,92.5169,0,F
64,19,Emigrating,151,3476.25,F,0,0,1,0,0,F
64,18,Emigrating,247,13327.7,F,1,0.0831334,1,2.62e-05,5.42428,F
64,17,NewClinicalCase,122,2690.21,M,1,0,1,832.991,0,T
64,17,Emigrating,96,2712.58,F,1,0,1,143240,0,F
64,17,Emigrating,163,2908.74,M,1,0,1,1.61748,0,F
64,13,NewClinicalCase,144,627.148,F,1,0,1,1010.41,0,T
64,13,Emigrating,248,3389.48,M,0,0,1,0,0,F
